,learning_rate,gamma,clip_range,ent_coef,n_steps,gae_lambda,randomization distribution,policy,network,tuned method,eval episodes,source reward,target reward
19,0.000535,0.989854,0.118027,0,1408,0.967968,"[[2.0, 3.0]]",MlpPolicy,mlp,grid,50,1114.50990704,995.2593364600001
20,0.000535,0.989854,0.118027,0,1408,0.967968,"[[2.5, 4.0]]",MlpPolicy,mlp,grid,50,1443.9733826,651.71366288
21,0.000535,0.989854,0.118027,0,1408,0.967968,"[[3.0, 6.5]]",MlpPolicy,mlp,grid,50,1546.9665702399998,998.30055606
22,0.000535,0.989854,0.118027,0,1408,0.967968,"[[2.5, 3.5]]",MlpPolicy,mlp,grid,50,1681.0243658400002,783.08994326
23,0.000535,0.989854,0.118027,0,1408,0.967968,"[[2.5, 5.0]]",MlpPolicy,mlp,grid,50,1675.2610619,949.69069924
24,0.000535,0.989854,0.118027,0,1408,0.967968,"[[1.0, 3.0]]",MlpPolicy,mlp,grid,50,1167.66088146,1082.8281742000001
25,0.000535,0.989854,0.118027,0,1408,0.967968,"[[1.5, 4.5]]",MlpPolicy,mlp,grid,50,969.9321345600001,897.0218738
26,0.000535,0.989854,0.118027,0,1408,0.967968,"[[1.5, 2.5]]",MlpPolicy,mlp,grid,50,997.15308328,935.0068014
27,0.000535,0.989854,0.118027,0,1408,0.967968,"[[4.5, 5.5]]",MlpPolicy,mlp,grid,50,1319.2726575,732.43289678
28,0.000535,0.989854,0.118027,0,1408,0.967968,"[[3.5, 5.5]]",MlpPolicy,mlp,grid,50,1634.5634504399998,1668.53320158
29,0.000535,0.989854,0.118027,0,1408,0.967968,"[[2.0, 5.0]]",MlpPolicy,mlp,grid,50,1415.9626725399999,873.8848554800002
30,0.000535,0.989854,0.118027,0,1408,0.967968,"[[1.5, 3.5]]",MlpPolicy,mlp,grid,50,1535.63855588,971.1224042399999
31,0.000535,0.989854,0.118027,0,1408,0.967968,"[[1.0, 2.0]]",MlpPolicy,mlp,grid,50,1443.71427632,1251.0772844399999
32,0.000535,0.989854,0.118027,0,1408,0.967968,"[[4.5, 7.5]]",MlpPolicy,mlp,grid,50,1042.61652424,777.30654206
33,0.000535,0.989854,0.118027,0,1408,0.967968,"[[3.5, 7.0]]",MlpPolicy,mlp,grid,50,1676.7318985,781.5479936999999
34,0.000535,0.989854,0.118027,0,1408,0.967968,"[[4.0, 5.5]]",MlpPolicy,mlp,grid,50,1566.09276056,1600.5509688
35,0.000535,0.989854,0.118027,0,1408,0.967968,"[[4.0, 7.5]]",MlpPolicy,mlp,grid,50,1557.8190802200002,1483.6571776999997
36,0.000535,0.989854,0.118027,0,1408,0.967968,"[[2.0, 4.0]]",MlpPolicy,mlp,grid,50,1112.31519644,913.5006096000001
37,0.000535,0.989854,0.118027,0,1408,0.967968,"[[2.0, 3.5]]",MlpPolicy,mlp,grid,50,1586.3690152199997,1016.7503286400001
38,0.000535,0.989854,0.118027,0,1408,0.967968,"[[1.5, 3.0]]",MlpPolicy,mlp,grid,50,1025.67707996,821.8036336800001
39,0.000535,0.989854,0.118027,0,1408,0.967968,"[[2.5, 5.5]]",MlpPolicy,mlp,grid,50,1569.05002796,1144.24862642
40,0.000535,0.989854,0.118027,0,1408,0.967968,"[[1.0, 4.0]]",MlpPolicy,mlp,grid,50,1639.78270384,901.9502199399999
41,0.000535,0.989854,0.118027,0,1408,0.967968,"[[2.0, 5.5]]",MlpPolicy,mlp,grid,50,1396.73348258,1110.2106021599998
42,0.000535,0.989854,0.118027,0,1408,0.967968,"[[2.5, 4.5]]",MlpPolicy,mlp,grid,50,1416.81066628,937.8991109799999
43,0.000535,0.989854,0.118027,0,1408,0.967968,"[[2.0, 4.5]]",MlpPolicy,mlp,grid,50,1490.2622943399997,1395.3841706599999
44,0.000535,0.989854,0.118027,0,1408,0.967968,"[[3.5, 4.5]]",MlpPolicy,mlp,grid,50,1603.60516786,1563.22703496
45,0.000535,0.989854,0.118027,0,1408,0.967968,"[[4.0, 5.0]]",MlpPolicy,mlp,grid,50,1637.6223926399998,1144.7077968
46,0.000535,0.989854,0.118027,0,1408,0.967968,"[[4.0, 6.0]]",MlpPolicy,mlp,grid,50,1327.83184338,1551.86074804
47,0.000535,0.989854,0.118027,0,1408,0.967968,"[[4.5, 7.0]]",MlpPolicy,mlp,grid,50,1275.7846325,684.28941078
